"ID","Country","Year","Quarter","Intercatch Metier Tag","Vessel Length Category","FDF Vessel flag","Area","Species","Landings (tonnes)","Value (euros)"
"ENG_29553","UKE",2017,4,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","PLE",17.379,28053.06
"ENG_29554","UKE",2017,4,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","POK",20.625,21521.87
"ENG_29555","UKE",2017,4,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","POL",0.284,1058.17
"ENG_29556","UKE",2017,4,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","RJA",1.379,1787.82
"ENG_29557","UKE",2017,4,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","TUR",0.135,1763.1
"ENG_29558","UKE",2017,4,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","WHG",7.633,10469.95
"ENG_29559","UKE",2017,4,"OTB_DEF_>=120_0_0_all_FDF","10<24m","FDF","27.4","WIT",5.749,6978.61
"ENG_29560","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","ANF",5.162,18697.09
"ENG_29561","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","BLL",0.576,2032.46
"ENG_29562","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","BSS",0.07,663.44
"ENG_29563","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","COD",6.854,9996.89
"ENG_29564","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","DAB",0.446,393.65
"ENG_29565","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","FLE",0.145,93.02
"ENG_29566","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","GUG",1.44,882.4
"ENG_29567","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","HAD",6.479,5022.23
"ENG_29568","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","HKE",0.31,529.13
"ENG_29569","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","LEM",0.803,1444.64
"ENG_29570","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","LIN",0.149,203.92
"ENG_29571","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","MUR",0.219,513.4
"ENG_29572","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","NEP.27.4.outFU",3.339,15419.39
"ENG_29573","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","NEP.FU.6",140.685,515179.69
"ENG_29574","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","NEP.FU.8",7.138,21507.3
"ENG_29575","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","OTH",18.398,73962.79
"ENG_29576","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","PLE",3.134,2804.16
"ENG_29577","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","POK",0.006,6.3
"ENG_29578","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","POL",0.004,4.35
"ENG_29579","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","RJA",7.702,12349.42
"ENG_29580","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","SOL",2.684,21252.11
"ENG_29581","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","TUR",1.86,13462.12
"ENG_29582","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","WHG",36.271,28046.66
"ENG_29583","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.4","WIT",0.575,576.36
"ENG_29584","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.4","ANF",31.291,130163.59
"ENG_29585","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.4","BLL",0.151,608.89
"ENG_29586","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.4","BSS",0.112,1111.92
"ENG_29587","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.4","COD",20.891,53343.85
"ENG_29588","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.4","DAB",0.622,278.14
"ENG_29589","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.4","HAD",16.637,27377.95
"ENG_29590","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.4","HKE",1.397,3685.57
"ENG_29591","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.4","LEM",1.729,4499.36
"ENG_29592","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.4","LEZ",2.564,11252.2
"ENG_29593","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.4","LIN",2.813,6296.6
"ENG_29594","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.4","MUR",0.041,141.6
"ENG_29595","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.4","NEP.FU.6",35.42,103043.01
"ENG_29596","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.4","NEP.FU.8",25.218,76324.56
"ENG_29597","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.4","OTH",6.746,36803.14
"ENG_29598","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.4","PLE",1.225,1174.79
"ENG_29599","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.4","POK",4.345,5478.98
"ENG_29600","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.4","POL",0.02,37.2
"ENG_29601","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.4","RJA",0.249,375.41
"ENG_29602","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.4","SOL",0.154,999.36
"ENG_29603","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.4","TUR",0.646,4674.99
"ENG_29604","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.4","WHG",19.149,18861.62
"ENG_29605","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.4","WIT",0.424,642.98
"ENG_29606","UKE",2017,4,"TBB_CRU_16-31_0_0_all","10<24m","NULL","27.4","OTH",209.823,897364.28
"ENG_29607","UKE",2017,4,"TBB_DEF_70-99_0_0_all","10<24m","NULL","27.4","NEP.FU.6",0.398,1055.09
"ENG_29608","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.6.a","ANF",5.761,25029.94
"ENG_29609","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.6.a","LEZ",2.504,10162.22
"ENG_29610","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.6.a","LIN",0.018,41.06
"ENG_29611","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.6.a","OTH",2.685,1451
"ENG_29612","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.6.a","PLE",0.011,20.08
"ENG_29613","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.6.a","TUR",0.016,164.81
"ENG_29614","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.6.a","WIT",0.023,29.86
"ENG_29615","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.7.a","ANF",0.53,2558.96
"ENG_29616","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.7.a","BLL",0.068,480.59
"ENG_29617","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.7.a","COD",0.121,211.33
"ENG_29618","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.7.a","HAD",0.868,823.75
"ENG_29619","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.7.a","HKE",0.019,28.33
"ENG_29620","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.7.a","LEM",0.318,1131.24
"ENG_29621","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.7.a","OTH",37.712,66964.44
"ENG_29622","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.7.a","PLE",1.621,1470.68
"ENG_29623","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.7.a","RJA",4.979,5573.88
"ENG_29624","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.7.a","SOL",0.061,366.71
"ENG_29625","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.7.a","TUR",0.011,94.55
"ENG_29626","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.7.a","WHG",0.014,8.93
"ENG_29627","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.7.a","WIT",0.003,2.25
"ENG_29628","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.7.d","ANF",0.317,929.04
"ENG_29629","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.7.d","BLL",0.206,1400.72
"ENG_29630","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.7.d","BSS",1.084,12300.9
"ENG_29631","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.7.d","COD",3.025,9167.25
"ENG_29632","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.7.d","DAB",0.111,53.77
"ENG_29633","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.7.d","FLE",0.032,14.54
"ENG_29634","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.7.d","GUG",4.114,2964.29
"ENG_29635","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.7.d","LEM",2.886,15045.43
"ENG_29636","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.7.d","LIN",0.258,516.73
"ENG_29637","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.7.d","MUR",0.429,2765.65
"ENG_29638","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.7.d","OTH",48.854,57827.4
"ENG_29639","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.7.d","PLE",15.441,24131.39
"ENG_29640","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.7.d","POL",0.01,21.19
"ENG_29641","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.7.d","RJA",6.853,8999.32
"ENG_29642","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.7.d","SDV",0.207,44.71
"ENG_29643","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.7.d","SOL",1.394,12234.8
"ENG_29644","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.7.d","TUR",0.74,6576.32
"ENG_29645","UKE",2017,4,"OTB_CRU_70-99_0_0_all","10<24m","NULL","27.7.d","WHG",10.533,7232.6
"ENG_29646","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.7.d","ANF",0.016,60.6
"ENG_29647","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.7.d","BLL",0.015,100.7
"ENG_29648","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.7.d","BSS",0.007,69.3
"ENG_29649","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.7.d","COD",0.483,1359.44
"ENG_29650","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.7.d","DAB",0.022,7.81
"ENG_29651","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.7.d","FLE",0.001,0.35
"ENG_29652","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.7.d","LEM",0.024,135.98
"ENG_29653","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.7.d","MUR",0.007,40.12
"ENG_29654","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.7.d","OTH",3.74,2941.05
"ENG_29655","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.7.d","PLE",2.77,3504.11
"ENG_29656","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.7.d","POL",0.006,21.35
"ENG_29657","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.7.d","RJA",0.028,38.83
"ENG_29658","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.7.d","SOL",0.137,1222.49
"ENG_29659","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.7.d","TUR",0.118,1046.79
"ENG_29660","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.7.d","WHG",2.22,915.6
"ENG_29661","UKE",2017,4,"TBB_DEF_70-99_0_0_all","10<24m","NULL","27.7.d","ANF",0.146,417.03
"ENG_29662","UKE",2017,4,"TBB_DEF_70-99_0_0_all","10<24m","NULL","27.7.d","BLL",0.566,3666.01
"ENG_29663","UKE",2017,4,"TBB_DEF_70-99_0_0_all","10<24m","NULL","27.7.d","BSS",0.026,311.12
"ENG_29664","UKE",2017,4,"TBB_DEF_70-99_0_0_all","10<24m","NULL","27.7.d","COD",0.367,1106.47
"ENG_29665","UKE",2017,4,"TBB_DEF_70-99_0_0_all","10<24m","NULL","27.7.d","DAB",0.019,9.06
"ENG_29666","UKE",2017,4,"TBB_DEF_70-99_0_0_all","10<24m","NULL","27.7.d","GUG",1.766,1191.75
"ENG_29667","UKE",2017,4,"TBB_DEF_70-99_0_0_all","10<24m","NULL","27.7.d","LEM",0.896,5213.92
"ENG_29668","UKE",2017,4,"TBB_DEF_70-99_0_0_all","10<24m","NULL","27.7.d","MUR",0.012,103.22
"ENG_29669","UKE",2017,4,"TBB_DEF_70-99_0_0_all","10<24m","NULL","27.7.d","OTH",4.242,7552.85
"ENG_29670","UKE",2017,4,"TBB_DEF_70-99_0_0_all","10<24m","NULL","27.7.d","PLE",32.01,53193.92
"ENG_29672","UKE",2017,4,"TBB_DEF_70-99_0_0_all","10<24m","NULL","27.7.d","RJA",3.754,5340.15
"ENG_29673","UKE",2017,4,"TBB_DEF_70-99_0_0_all","10<24m","NULL","27.7.d","SOL",10.365,99905.08
"ENG_29674","UKE",2017,4,"TBB_DEF_70-99_0_0_all","10<24m","NULL","27.7.d","TUR",1.447,14734.49
"ENG_29675","UKE",2017,4,"TBB_DEF_70-99_0_0_all","10<24m","NULL","27.7.d","WHG",0.024,12.96
"ENG_29676","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.7.e","ANF",2.291,9011.22
"ENG_29677","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.7.e","BLL",0.024,183.34
"ENG_29678","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.7.e","BSS",0.145,1577.43
"ENG_29679","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.7.e","COD",0.006,24.64
"ENG_29680","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.7.e","HAD",0.003,9.14
"ENG_29682","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.7.e","LEM",0.094,765.88
"ENG_29683","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.7.e","MUR",0.005,48.95
"ENG_29684","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.7.e","OTH",14.745,56874.3
"ENG_29685","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.7.e","PLE",0.166,368.68
"ENG_29686","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.7.e","SOL",0.006,80.35
"ENG_29687","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.7.e","TUR",0.025,333.61
"ENG_29688","UKE",2017,4,"OTB_DEF_>=120_0_0_all","10<24m","NULL","27.7.e","WHG",0.012,14.06
"ENG_29689","UKE",2017,4,"OTB_DEF_100-119_0_0_all","10<24m","NULL","27.7.e","ANF",40.041,160609.28
"ENG_29690","UKE",2017,4,"OTB_DEF_100-119_0_0_all","10<24m","NULL","27.7.e","BLL",1.848,13385.39
"ENG_29691","UKE",2017,4,"OTB_DEF_100-119_0_0_all","10<24m","NULL","27.7.e","BSS",2.041,23437.08
"ENG_29692","UKE",2017,4,"OTB_DEF_100-119_0_0_all","10<24m","NULL","27.7.e","COD",0.525,2025.72
"ENG_29693","UKE",2017,4,"OTB_DEF_100-119_0_0_all","10<24m","NULL","27.7.e","DAB",0.199,196.86
"ENG_29694","UKE",2017,4,"OTB_DEF_100-119_0_0_all","10<24m","NULL","27.7.e","FLE",0.001,1.03
"ENG_29695","UKE",2017,4,"OTB_DEF_100-119_0_0_all","10<24m","NULL","27.7.e","HAD",100.678,184206.78
"ENG_29696","UKE",2017,4,"OTB_DEF_100-119_0_0_all","10<24m","NULL","27.7.e","HKE",6.008,16956.97
"ENG_29697","UKE",2017,4,"OTB_DEF_100-119_0_0_all","10<24m","NULL","27.7.e","LEM",5.386,38463.07
"ENG_29698","UKE",2017,4,"OTB_DEF_100-119_0_0_all","10<24m","NULL","27.7.e","LEZ",12.191,47623.64
"ENG_29699","UKE",2017,4,"OTB_DEF_100-119_0_0_all","10<24m","NULL","27.7.e","LIN",0.547,1144.59
"ENG_29700","UKE",2017,4,"OTB_DEF_100-119_0_0_all","10<24m","NULL","27.7.e","MUR",0.549,4050.14
"ENG_29701","UKE",2017,4,"OTB_DEF_100-119_0_0_all","10<24m","NULL","27.7.e","OTH",227.986,893990.6
"ENG_29702","UKE",2017,4,"OTB_DEF_100-119_0_0_all","10<24m","NULL","27.7.e","PLE",8.922,19237.68
"ENG_29703","UKE",2017,4,"OTB_DEF_100-119_0_0_all","10<24m","NULL","27.7.e","POL",0.07,237.99
"ENG_29704","UKE",2017,4,"OTB_DEF_100-119_0_0_all","10<24m","NULL","27.7.e","RJA",13.576,15795.51
"ENG_29705","UKE",2017,4,"OTB_DEF_100-119_0_0_all","10<24m","NULL","27.7.e","SDV",0.134,362.26
"ENG_29706","UKE",2017,4,"OTB_DEF_100-119_0_0_all","10<24m","NULL","27.7.e","SOL",2.123,27135.4
"ENG_29707","UKE",2017,4,"OTB_DEF_100-119_0_0_all","10<24m","NULL","27.7.e","TUR",0.872,11739.47
"ENG_29708","UKE",2017,4,"OTB_DEF_100-119_0_0_all","10<24m","NULL","27.7.e","WHG",32.644,38132.96
"ENG_29709","UKE",2017,4,"OTB_DEF_100-119_0_0_all","10<24m","NULL","27.7.e","WIT",0.107,115.63
"ENG_29710","UKE",2017,4,"OTB_DEF_70-99_0_0_all","10<24m","NULL","27.7.e","ANF",37.311,149025.9
"ENG_29711","UKE",2017,4,"OTB_DEF_70-99_0_0_all","10<24m","NULL","27.7.e","BLL",6.651,45311.2
"ENG_29712","UKE",2017,4,"OTB_DEF_70-99_0_0_all","10<24m","NULL","27.7.e","BSS",6.844,69682.62
"ENG_29713","UKE",2017,4,"OTB_DEF_70-99_0_0_all","10<24m","NULL","27.7.e","COD",1.175,4182.96
"ENG_29714","UKE",2017,4,"OTB_DEF_70-99_0_0_all","10<24m","NULL","27.7.e","DAB",1.868,2019.22
"ENG_29715","UKE",2017,4,"OTB_DEF_70-99_0_0_all","10<24m","NULL","27.7.e","FLE",0.002,2.4
"ENG_29716","UKE",2017,4,"OTB_DEF_70-99_0_0_all","10<24m","NULL","27.7.e","HAD",13.773,27383.57
"ENG_29717","UKE",2017,4,"OTB_DEF_70-99_0_0_all","10<24m","NULL","27.7.e","HKE",0.271,363.97
"ENG_29718","UKE",2017,4,"OTB_DEF_70-99_0_0_all","10<24m","NULL","27.7.e","LEM",6.183,48392.29
"ENG_29719","UKE",2017,4,"OTB_DEF_70-99_0_0_all","10<24m","NULL","27.7.e","LEZ",1.045,4666.08
"ENG_29720","UKE",2017,4,"OTB_DEF_70-99_0_0_all","10<24m","NULL","27.7.e","LIN",0.237,493.81
"ENG_29721","UKE",2017,4,"OTB_DEF_70-99_0_0_all","10<24m","NULL","27.7.e","MUR",3.509,14341.61
"ENG_29722","UKE",2017,4,"OTB_DEF_70-99_0_0_all","10<24m","NULL","27.7.e","OTH",887.036,3220763.26
"ENG_29723","UKE",2017,4,"OTB_DEF_70-99_0_0_all","10<24m","NULL","27.7.e","PLE",38.078,81058.1
"ENG_29724","UKE",2017,4,"OTB_DEF_70-99_0_0_all","10<24m","NULL","27.7.e","POL",0.312,1010.47
"ENG_29725","UKE",2017,4,"OTB_DEF_70-99_0_0_all","10<24m","NULL","27.7.e","RJA",19.381,38393.01
"ENG_29726","UKE",2017,4,"OTB_DEF_70-99_0_0_all","10<24m","NULL","27.7.e","SDV",3.479,3530.99
"ENG_29727","UKE",2017,4,"OTB_DEF_70-99_0_0_all","10<24m","NULL","27.7.e","SOL",4.272,54683.24
"ENG_29728","UKE",2017,4,"OTB_DEF_70-99_0_0_all","10<24m","NULL","27.7.e","TUR",5.428,71872.91
"ENG_29729","UKE",2017,4,"OTB_DEF_70-99_0_0_all","10<24m","NULL","27.7.e","WHG",52.079,48413.48
"ENG_29730","UKE",2017,4,"OTB_DEF_70-99_0_0_all","10<24m","NULL","27.7.e","WIT",0.185,20.75
"ENG_29731","UKE",2017,4,"TBB_DEF_70-99_0_0_all","10<24m","NULL","27.7.e","ANF",90.516,360345.35
"ENG_29732","UKE",2017,4,"TBB_DEF_70-99_0_0_all","10<24m","NULL","27.7.e","BLL",22.709,171888.09
"ENG_29733","UKE",2017,4,"TBB_DEF_70-99_0_0_all","10<24m","NULL","27.7.e","BSS",2.633,27098.1
"ENG_29734","UKE",2017,4,"TBB_DEF_70-99_0_0_all","10<24m","NULL","27.7.e","COD",0.678,2502.52
"ENG_29735","UKE",2017,4,"TBB_DEF_70-99_0_0_all","10<24m","NULL","27.7.e","DAB",0.532,607.78
"ENG_29736","UKE",2017,4,"TBB_DEF_70-99_0_0_all","10<24m","NULL","27.7.e","GUG",0.061,59.45
"ENG_29737","UKE",2017,4,"TBB_DEF_70-99_0_0_all","10<24m","NULL","27.7.e","HAD",7.705,15823.97
"ENG_29738","UKE",2017,4,"TBB_DEF_70-99_0_0_all","10<24m","NULL","27.7.e","HKE",0.224,729.09
"ENG_29739","UKE",2017,4,"TBB_DEF_70-99_0_0_all","10<24m","NULL","27.7.e","LEM",21.606,154882.81
"ENG_29740","UKE",2017,4,"TBB_DEF_70-99_0_0_all","10<24m","NULL","27.7.e","LEZ",10.312,40328.46
"ENG_29741","UKE",2017,4,"TBB_DEF_70-99_0_0_all","10<24m","NULL","27.7.e","LIN",0.258,485.8
"ENG_29742","UKE",2017,4,"TBB_DEF_70-99_0_0_all","10<24m","NULL","27.7.e","MUR",1.662,7367.77
"ENG_29743","UKE",2017,4,"TBB_DEF_70-99_0_0_all","10<24m","NULL","27.7.e","OTH",758.628,2593144.94
"ENG_29744","UKE",2017,4,"TBB_DEF_70-99_0_0_all","10<24m","NULL","27.7.e","PLE",196.658,388821.46
"ENG_29745","UKE",2017,4,"TBB_DEF_70-99_0_0_all","10<24m","NULL","27.7.e","POK",0.001,1.13
"ENG_29746","UKE",2017,4,"TBB_DEF_70-99_0_0_all","10<24m","NULL","27.7.e","POL",0.212,731.07
"ENG_29747","UKE",2017,4,"TBB_DEF_70-99_0_0_all","10<24m","NULL","27.7.e","RJA",9.932,16364.34
"ENG_29748","UKE",2017,4,"TBB_DEF_70-99_0_0_all","10<24m","NULL","27.7.e","SOL",115.363,1341792.83
"ENG_29749","UKE",2017,4,"TBB_DEF_70-99_0_0_all","10<24m","NULL","27.7.e","TUR",21.635,287304.29
"ENG_29750","UKE",2017,4,"TBB_DEF_70-99_0_0_all","10<24m","NULL","27.7.e","WHG",4.614,3883.27
"ENG_29751","UKE",2017,4,"TBB_DEF_70-99_0_0_all","10<24m","NULL","27.7.e","WIT",0.014,26.38
"ENG_29752","UKE",2017,4,"OTB_DEF_100-119_0_0_all","10<24m","NULL","27.7.f","ANF",0.064,253.15
"ENG_29753","UKE",2017,4,"OTB_DEF_100-119_0_0_all","10<24m","NULL","27.7.f","BLL",0.101,827.35
"ENG_29754","UKE",2017,4,"OTB_DEF_100-119_0_0_all","10<24m","NULL","27.7.f","BSS",0.002,28.47
"ENG_29756","UKE",2017,4,"OTB_DEF_100-119_0_0_all","10<24m","NULL","27.7.f","HAD",0.216,527.31
"ENG_29757","UKE",2017,4,"OTB_DEF_100-119_0_0_all","10<24m","NULL","27.7.f","HKE",0.001,1.79
"ENG_29758","UKE",2017,4,"OTB_DEF_100-119_0_0_all","10<24m","NULL","27.7.f","LEM",0.02,129.57
"ENG_29759","UKE",2017,4,"OTB_DEF_100-119_0_0_all","10<24m","NULL","27.7.f","LEZ",0.122,311.05
"ENG_29761","UKE",2017,4,"OTB_DEF_100-119_0_0_all","10<24m","NULL","27.7.f","OTH",0.351,1192.98
"ENG_29762","UKE",2017,4,"OTB_DEF_100-119_0_0_all","10<24m","NULL","27.7.f","PLE",0.05,96.88
"ENG_29763","UKE",2017,4,"OTB_DEF_100-119_0_0_all","10<24m","NULL","27.7.f","RJA",1.509,3631.81
"ENG_29764","UKE",2017,4,"OTB_DEF_100-119_0_0_all","10<24m","NULL","27.7.f","SOL",0.007,83.92
"ENG_29765","UKE",2017,4,"OTB_DEF_100-119_0_0_all","10<24m","NULL","27.7.f","TUR",0.01,136.11
"ENG_29766","UKE",2017,4,"OTB_DEF_100-119_0_0_all","10<24m","NULL","27.7.f","WHG",0.065,75.79
"ENG_29767","UKE",2017,4,"OTB_DEF_70-99_0_0_all","10<24m","NULL","27.7.f","ANF",0.043,167.7
"ENG_29768","UKE",2017,4,"OTB_DEF_70-99_0_0_all","10<24m","NULL","27.7.f","BLL",0.05,306.33
"ENG_29769","UKE",2017,4,"OTB_DEF_70-99_0_0_all","10<24m","NULL","27.7.f","BSS",0.204,1673.83
"ENG_29770","UKE",2017,4,"OTB_DEF_70-99_0_0_all","10<24m","NULL","27.7.f","COD",0.002,5.97
"ENG_29771","UKE",2017,4,"OTB_DEF_70-99_0_0_all","10<24m","NULL","27.7.f","DAB",0.001,0.55
"ENG_29772","UKE",2017,4,"OTB_DEF_70-99_0_0_all","10<24m","NULL","27.7.f","HAD",0.43,831.84
"ENG_29773","UKE",2017,4,"OTB_DEF_70-99_0_0_all","10<24m","NULL","27.7.f","LEM",0.004,18.42
"ENG_29774","UKE",2017,4,"OTB_DEF_70-99_0_0_all","10<24m","NULL","27.7.f","LEZ",0.093,378.43
"ENG_29776","UKE",2017,4,"OTB_DEF_70-99_0_0_all","10<24m","NULL","27.7.f","OTH",3.428,4655.24
"ENG_29777","UKE",2017,4,"OTB_DEF_70-99_0_0_all","10<24m","NULL","27.7.f","PLE",0.221,399.5
